,SENDER,MESSAGE
473,https://t.me/bankrollo,Швейцария не поддержала идею президента Украины о передаче Киеву замороженных российских активов. @bankrollo
474,https://t.me/bankrollo,"Спрос на наличные среди россиян резко вырос в день подписания договоров о присоединении к России новых территорий. По данным ЦБ, объем наличности в обращении 30 сентября подскочил в два раза – до рекорда с марта и составил 144,8 млрд рублей. @bankrollo"
475,https://t.me/bankrollo,"На Филиппинах сразу больше 400 человек выиграли джекпот в благотворительной лотерее. При этом, чтобы взять главный приз, нужно было угадать комбинацию из девяти цифр. В итоге 433 человека должны разделить $4 млн. Эта ситуация привела к расследованию в сенате, который считает случай необычным. Однако организатор лотереи заверил, что такое совпадение вполне реально, поскольку люди склонны выбирать одни и те же числовые шаблоны. @bankrollo"
476,https://t.me/bankrollo,"Один из крупнейших банков в мире — Credit Suisse переживает «критический момент», заявил гендиректор Банка Ульрих Кёрнер. За последние годы швейцарский банк пострадал от скандала с корпоративным шпионажем, закрытия инвестфондов, рекордных потерь на торгах и множества судебных исков. Эти скандалы возродили спекуляции на тему банкротства Credit Suisse или слиянии с его конкурентом UBS. 

По данным Business Insider, год назад рыночная капитализация Credit Suisse составляла $22,3 млрд, в то время как сейчас его рыночная стоимость — $10,4 млрд. Акции банка упали на 56,2% за год, до $3,98. В случае банкротства Credit Suisse рынок может ожидать шок, аналогичный тому, который вызвало банкротство американского банка Lehman Brothers в сентябре 2008 года. @bankrollo"
477,https://t.me/bankrollo,"Глава МИД Польши подписал ноту с требованием репараций от Германии. Хотя в Германии заявили, что это давно закрытый вопрос, Польша настаивает на выплате в $1,3 трлн за ущерб, полученный во время Второй мировой войны. @bankrollo"
478,https://t.me/bankrollo,"Путин увеличил общую штатную численность прокуратуры России почти на 150 человек, в том числе военных прокуроров станет больше почти на 100 человек. @bankrollo"
479,https://t.me/bankrollo,"Цель санкций в том, чтобы сделать российскую экспортную выручку бесполезной, а не в том, чтобы помешать России получать деньги от экспорта нефти и газа, считает экономист Мэтью Иглесиас. Потому идея G-7 об ограничении экспорта российской нефти — плохая. Пусть Россия продолжит получать деньги за нефть, но ей не надо давать тратить эту выручку, ограничивая импорт, отметил он. @bankrollo"
480,https://t.me/bankrollo,"Майнинг биткоинов влияет на климат также сильно, как разведение крупного рогатого скота или сжигание бензина, подсчитали ученые. Каждый $1 стоимости добытого биткоина приносит планете ущерб в среднем на 35 центов. Для сравнения, сжигание бензина, стоимостью $1 приносит ущерб на 41 цент, а производство говядины — на 33 цента. 

Хотя биткоин и называют «цифровым золотом», с точки зрения ущерба климату он больше похож на «цифровую нефть», т.к. климатический ущерб от добычи биткоина почти в 9 раз больше, чем от добычи золота — делают вывод исследователи. @bankrollo"
481,https://t.me/bankrollo,"США решили воздержаться от ужесточения финансовых санкций против России. В новый пакет санкций не попал Национальный клиринговый центр — ключевая структура Московской биржи, через которую осуществляется клиринг биржевых сделок

Санкции против НКЦ означали бы остановку биржевых торгов долларом и евро и сделали бы невозможными расчеты в этих валютах. @bankrollo"
482,https://t.me/bankrollo,"Только один из 10 россиян хотел бы хранить деньги в иностранном банке, у 88% респондентов такого желания нет, следует из опроса ВЦИОМ. Чаще интересуются возможностью обладать счетами за рубежом молодые люди. В категории 18-25 лет таких 22%, причем у 5% людей этой возрастной категории иностранный счет уже есть — это максимальная доля среди всех возрастов. @bankrollo"
483,https://t.me/bankrollo,"ЦБ разработал дополнительные процедуры установления курсов иностранных валют по отношению к рублю. Теперь для этого будут использоваться банковская отчетность и цифровые платформы внебиржевых торгов. Это нужно для «более точного отражения ситуации на рынках», пояснил регулятор. @bankrollo"
484,https://t.me/bankrollo,"Пользователи троллят крупные банки, заказывая доставку пластиковых карт в области, недавно вошедшие в состав России. А те им отказывают. @bankrollo"
485,https://t.me/bankrollo,
486,https://t.me/bankrollo,"НАТО предупредило страны альянса о выходе с российской базы ВМФ подводной лодки «Белгород» с ядерными торпедами «Посейдон», пишет La Repubblica. Подлодка вышла на испытания в Белом море. По данным источников издания, торпеды мощностью в несколько мегатонн способны вызывать 500-метровые радиоактивные цунами, которые сделают участки побережья крупных городов непригодными для жизни на десятилетия. @bankrollo"
487,https://t.me/bankrollo,"Банки с 1 октября для защиты клиентов от действий кибермошенников обязаны идентифицировать устройства, с которых граждане проводят онлайн-операции, а также подтверждать их телефонные номера и адреса электронной почты. @bankrollo"
488,https://t.me/bankrollo,РЖД сообщили о риске потерять более 60% рабочей силы для проекта расширения Восточного полигона из-за мобилизации сотрудников подрядных организаций. Компания собирается просить брони для сотрудников. @bankrollo
489,https://t.me/bankrollo,"Для получения зарплаты мобилизованным начали выдавать карты Сбера, Промсвязьбанка и ВТБ, узнал «Коммерсант». При этом, по словам очевидцев, в военкоматах у мобилизованных нередко, забрав паспорта, не выдают на руки военные билеты, в связи с чем возникают проблемы с оформлением банковских карт. Но, даже получив карту, мобилизованный может оказаться не в состоянии распоряжаться деньгами на ней из-за отсутствия инфраструктуры и интернета, отмечают эксперты. @bankrollo"
490,https://t.me/bankrollo,"После начала СВО и ввода западных санкций 21% россиян зафиксировали сокращение накоплений, и тольк 5% — рост, следует из данных опроса ВЦИОМ. При этом 39% респондентов не увидели существенных перемен в благосостоянии, а примерно треть опрошенных признались, что у них вообще не было накоплений. @bankorollo"
491,https://t.me/bankrollo,"Некоторые уехавшие россияне уже возвращаются назад, следует из вчерашних наблюдений за веб-камерами на «Верхнем Ларсе». Если раньше пробки были на выезде из России, то теперь пробки на въезде. @bankrollo"
492,https://t.me/bankrollo,"Цены на аренду жилья в России начали падать. В крупнейших городах средние ставки на однокомнатные квартиры снизились на 2%, а спрос — упал на 15%. Объем предложений растет, в том числе из-за собственников, покидающих страну. @bankrollo"
493,https://t.me/bankrollo,"В Минфине и Росфинмониторинге поддержали идею регулирования игровых валют. Это необходимо, чтобы не допускать их использования в качестве средства расчетов за пределами видеоигр, а также для отмывания денег и спонсирования терроризма, заявил замминистра финансов. @bankrollo"
494,https://t.me/bankrollo,"Доходность выше, чем у акций. @banki_oil"
495,https://t.me/bankrollo,"Депутат Госдумы от Забайкалья Андрей Гурулев сообщил об исчезновении 1,5 млн комплектов российской военной формы. Куда она пропала, он не знает. «Оно всё было, оно куда испарилось-то? Это никто нигде никак ничем не может объяснить», — отметил депутат. @bankrollo"
496,https://t.me/bankrollo,Турция и Аргентина остаются лидерами по темпам инфляции среди всех стран. @bankrollo
497,https://t.me/bankrollo,"Яхту MySky, построенную по заказу «табачного короля» Игоря Кесаева, выставили на продажу за €29,5 млн. На яхте есть крытый спортзал с климат-контролем, а на палубу можно посадить вертолёт.

Миллиардер весной попал под санкции ЕС и Великобритании. @bankrollo"
498,https://t.me/bankrollo,Новая обложка The Eсonomist посвящена британскому премьеру Лиз Трасс. «Как не нужно управлять страной». @bankrollo
499,https://t.me/bankrollo,"США разблокирует миллиарды долларов Ирана, которые они заморозили из-за санкций, узнал Reuters. В апреле иранские СМИ писали, что Иран заключил соглашение с рядом стран по разморозке активов на сумму около $7 млрд. Валютные активы должны были перевести посредством банковских операций на государственные счета. Санкции США против Ирана действуют с 1979 года. @bankrollo"
500,https://t.me/bankrollo,"Мишустин показывает, сколько раз кинули российского инвестора в 2022 году. @bankrollo"
501,https://t.me/bankrollo,
502,https://t.me/bankrollo,
503,https://t.me/bankrollo,
504,https://t.me/bankrollo,
505,https://t.me/bankrollo,
506,https://t.me/bankrollo,
507,https://t.me/bankrollo,"Экономика России будущего: на что пойдёт бюджет, размер инфляции, ВВП, госдолг, расходы на нацбезопасность и оборону вырастут, а на ЖКХ и здравоохранение упадут. 

Данные от авторов федерального бюджета, инфографика от редакции «Банки, деньги, два офшора». @bankrollo"
508,https://t.me/bankrollo,
509,https://t.me/bankrollo,
510,https://t.me/bankrollo,"Газпром прекратил поставки газа в Италию из-за «отказа австрийского оператора подтверждать транспортные номинации». Причина связана с регулятивными изменениями, произошедшими в Австрии в конце сентября. 

Еще весной итальянский энергетический гигант Eni заявил, что готов платить за газ в рублях. Недавно глава Eni Клаудио Дескальци заявил, что Италия сможет прожить без российского газа, если зима будет теплой. @bankrollo"
511,https://t.me/bankrollo,"Президент Сербии заявил, что «не знал, плакать ему или кричать» из-за диверсии на «Северных потоках». Вучич также сообщил, что референдумы в Донбассе усложнили позицию Белграда, Сербия подверглась новому давлению со стороны Евросоюза. @bankrollo"
512,https://t.me/bankrollo,В России 1 октября истекает мораторий на банкротства и взыскания в отношении юридических лиц и ИП. Правительство решило его не продлевать. @bankrollo
513,https://t.me/bankrollo,Шестиэтажный особняк Аллы Пугачевой в деревне Грязь снова выставлен на продажу. Уехавшая из России певица хочет за него ровно миллиард рублей. @bankrollo
514,https://t.me/bankrollo,"Газпром начал искать возможные решения для восстановления работоспособности «Северного потока», но оценить сроки пока что невозможно, заявил представитель компании. Он добавил, что в поврежденных газопроводах находилось около 800 млн кубометров газа — это потребление Дании за три месяца. @bankrollo"
515,https://t.me/bankrollo,"Инфляция в еврозоне [достигла](https://www.cnbc.com/2022/09/30/euro-zone-inflation-soars-to-record-high-of-10percent-for-september.html) нового рекордного максимума в 10% по итогам сентября.

Основные виновники роста — цены на энергоносители (выросли на 40,8% с начала года), за ними следуют продукты питания, алкоголь и табачные изделия. @bankrollo"
516,https://t.me/bankrollo,В Иране протестующие против политики властей вместе с административными зданиями поджигают и банки. Вчера сгорел банк Ансар. @bankrollo
517,https://t.me/bankrollo,"Тинькофф Банк запустил в тестовом режиме выпуск карт Union Pay. Пока карту могут оформить только сотрудники, но в скором времени она будет доступна для всех клиентов. @bankrollo"
518,https://t.me/bankrollo,«Путин идет ва-банк». Новая обложка The Guardian Weekly. @bankrollo
519,https://t.me/bankrollo,"Монголия начнёт выдавать ВНЖ всем гражданам России, которые захотят этого, сообщило иммиграционное агентство страны. Россияне могут находиться на территории Монголии без визы до 30 дней. Но этот срок теперь легко увеличивается до долгосрочного вида на жительство. [@banki_oil](https://t.me/+T3__QdihE48uQ-k_)"
520,https://t.me/bankrollo,"Сбербанк принимает заявки на кредитные каникулы для мобилизованных с 30 сентября. Заявление могут подать: 

• мобилизованные граждане;
• военнослужащие, которые проходят срочную военную службу или службу по контракту;
• сотрудники нацгвардии, силовых ведомств, пограничники, задействованные в проведении спецоперации;
• добровольцы, заключившие контракт на военную службу;
• члены семей всех перечисленных выше категорий. @bankrollo"
521,https://t.me/bankrollo,"Тегеран сегодня. В стране уже вторую неделю не утихают протесты из-за того, что полиция нравов забила насмерть девушку за «неправильное ношение хиджаба». @bankrollo"
522,https://t.me/bankrollo,"Брокер Финам заявил, что готов исполнить все пункты предписания ЦБ об ограничении доступа «неквалам» к бумагам компаний из недружественных стран.

В отличие от многих брокеров, не пожелавших перестраивать свои системы и полностью ограничивших доступ «неквалам» с 1 октября, Финам будет вводить ограничения поэтапно, до конца года. Настройка систем брокера займёт до двух недель, на это время торговля этими бумагами будет недоступна. @bankrollo"
523,https://t.me/bankrollo,"Байден заявил, что утечка на газопроводах «Северного потока» была «преднамеренным актом саботажа» и теперь «русские распространяют дезинформацию и ложь». @bankrollo"
524,https://t.me/bankrollo,"Брокер Тинькофф-инвестиции [ограничил](https://www.tinkoff.ru/about/terms-changes-news/30092022-tinkoff-investments-temporarily-reduces-limit-its-service-instant-withdrawal-funds-from-brokerage-account/) мгновенный вывод средств с брокерских счетов до ₽200 тыс. в день.
Вывести средства без ограничений можно только после того, как пройдут расчёты по сделкам (обычно на третий рабочий день). @bankrollo"
525,https://t.me/bankrollo,Мосбиржа пока [не планирует](https://www.moex.com/n51864/?nt=0) возобновлять утреннюю сессию на фондовом рынке. С момента приостановки торгов в феврале-марте торги проводятся только в ходе основной и вечерней сессий. @bankrollo
526,https://t.me/bankrollo,
527,https://t.me/bankrollo,
528,https://t.me/bankrollo,
529,https://t.me/bankrollo,"После диверсий на газопроводах «Северного потока» Норвегия усилила защиту своей нефтегазовой инфраструктуры, отправив к объектам военные корабли и истребители F-35. @bankrollo"
530,https://t.me/bankrollo,"Финдиректор Мосбиржи Андрей Селюк покидает компанию, не проработав и года. Он уходит по семейным причинам, заявили в пресс-службе. @bankrollo"
531,https://t.me/bankrollo,"В Верховной Раде Украины обсудят национализацию всех российских активов, анонсировал Зеленский. @bankrollo"
532,https://t.me/bankrollo,"США вводят санкции против Набиуллиной, Новака, членов семей Медведева, Мишустина и против всего Совета Федерации. @bankrollo"
533,https://t.me/bankrollo,Великобритания ввела санкции против Эльвиры Набиуллиной. @bankrollo
534,https://t.me/bankrollo,"Украина не будет проводить с Россией никаких переговоров, пока Путин президент, заявил Зеленский. @bankrollo"
535,https://t.me/bankrollo,"Зеленский заявил, что Украина сегодня подает заявку на вступление в НАТО в ускоренном порядке. @bankrollo"
536,https://t.me/bankrollo,"В Нидерландах инфляция достигла 17,1%, что является худшим показателем со времен Второй мировой войны. @bankrollo"
537,https://t.me/bankrollo,Когда продал евро по 120. @bankrollo
538,https://t.me/bankrollo,Подписаны все договоры о принятии в состав РФ четырех новых субъектов. @bankrollo
539,https://t.me/bankrollo,"Путин закончил выступление словами «За нами правда, за нами Россия». Зал долго аплодирует. Начинается подписание документов. @bankrollo"
540,https://t.me/bankrollo,"Англосаксам уже мало санкций, они перешли к диверсиям, фактически приступили к уничтожению общеевропейской инфраструктуры, прокомментировал Путин ЧП с «Северными потоками». @bankrollo"
541,https://t.me/bankrollo,Кадыров заплакал во время речи Путина. @bankrollo
542,https://t.me/bankrollo,Антон Вайно явно не выспался. @bankrollo
543,https://t.me/bankrollo,"Люди, живущие в ДНР, ЛНР, Херсоне и Запорожье, становятся нашими гражданами. Навсегда! — Путин под громкие аплодисменты зала. @bankrollo"
544,https://t.me/bankrollo,В Георгиевском зале Кремля ждут выступления Путина. Оно должно было начаться в 15:00. @bankrollo
545,https://t.me/bankrollo,"**Особая атмосфера Васильевского острова в сочетании с премиальной архитектурой — это новый жилой комплекс Imperial Club на набережной Лейтенанта Шмидта

**Исключительное расположение в уединенной части острова. Вдали от городского шума, но с видом на Неву, разводные мосты, панораму города и Исаакиевский собор. 

Архитектура соответствует окружению. Корпуса 4-9 этажей, а внутри роскошные лобби с дизайнерской мебелью. Приватные внутренние дворы с деревьями, цветущими кустарниками и шезлонгами. 

Редкие планировки квартир. От двухуровневых сити-вилл с собственным выходом во двор до семейных квартир с возможностью установки камина. 

[Продажи уже открыты](https://bit.ly/3c4ASHk). Позвоните в «Петербургскую Недвижимость», чтобы первыми узнать подробности или забронировать квартиру."
546,https://t.me/bankrollo,"Представитель военкомата оговорился: в Петербурге вручены не 80, а только 8 тысяч повесток в рамках мобилизации. @bankrollo"
547,https://t.me/bankrollo,"В Петербурге повестки в рамках частичной мобилизации вручили более 80 тыс. гражданам, сообщил заместитель военного комиссара города полковник Ильфат Абзалов, передает «Фонтанка».

Он отметил, что в рамках частичной мобилизации в Петербурге на данный момент призвано около 30% от установленного задания. @bankrollo"
548,https://t.me/bankrollo,"Объем незаконного обналичивания денег в банковском секторе России в I полугодии вырос на 10%, до 34 миллиардов рублей. @bankrollo"
549,https://t.me/bankrollo,"Доллар опустился ниже 54 рублей впервые с 1 июля. В моменте курс евро к рублю опускался до 51,95 рубля. @bankrollo"
550,https://t.me/bankrollo,"Суммарный размер дивидендных выплат Газпрома составит 1,208 трлн рублей и станет рекордно высоким для российского рынка. @bankrollo"
551,https://t.me/bankrollo,"Акционеры Газпрома утвердили выплату по итогам I полугодия рекордных дивидендов в 51,03 руб на акцию. @bankrollo"
552,https://t.me/bankrollo,"**Выставка зарубежной недвижимости в Москве: Intermark Expo 2022 – Middle East & Asia

**❗️**Получите приглашение **[**по ссылке 

](https://expo.savills.expert/expo-middleeast-asia-october2022?utm_source=tg_banki2&utm_medium=cpc&utm_campaign=expo-middleeast-asia-october2022)**Эксперты Intermark Real Estate приглашают вас на выставку зарубежной недвижимости Intermark Expo 2022 – Middle East & Asia, посвященную инвестициям в недвижимость дружественных стран.

▪️7 октября – 14:00-20:00
▪️8 октября – 10:00-19:00

В любое удобное для вас время вы сможете ознакомиться с инвестиционными проектами Турции, Таиланда, Индонезии, ОАЭ, Узбекистана, Омана и Египта, задать все интересующие вас вопросы ведущим экспертам рынка, локальным агентам, представителям застройщиков, а также получить специальные предложения приобретения недвижимости в странах Азии и Ближнего Востока.

🎙Кроме того, мы подготовили для вас **деловую программу**, на которой выступят ведущие юристы, налоговые эксперты, аналитики и управляющий партнер Intermark Real Estate.

🕐**7 октября, пятница

**15:00 - Юридические аспекты покупки зарубежной недвижимости в разных странах
17:00 - Налогообложение при покупке зарубежной недвижимости в разных странах

🕑**8 октября, суббота

**11:00 - Таиланд: успех апартаментов с гарантированной доходностью на Пхукете
12:00 - ОАЭ: достиг ли рынок пика и какой проект выбрать инвесторам?
13:00 - Индонезия, Бали: чем объясняется необычно высокая доходность на острове в 10-20% годовых?
14:00 - Ближний Восток (Оман, Египет): новые рынки, преимущества и особенности
15:00 - Турция: как стать обладателем турецкого гражданства и при этом получать гарантированный доход в долларах на вложенный капитал?
16:00 – Узбекистан: апартаменты с доходностью до 20% годовых, ВНЖ для всей семьи

❗️**Получите **[**приглашение по ссылке](https://expo.savills.expert/expo-middleeast-asia-october2022?utm_source=tg_banki2&utm_medium=cpc&utm_campaign=expo-middleeast-asia-october2022)**"
553,https://t.me/bankrollo,"По данным сервиса бронирования «Суточно.ру», после начала частичной мобилизации в России спрос на аренду жилья в Казахстане вырос в 32 раза, Таджикистане — 22, Кыргызстане —15, Армении — 6, Грузии — 2,5, Белорусии — в 2 раза. @bankrollo"
554,https://t.me/bankrollo,Евро упал ниже 52 рублей впервые с 2014 года. @bankrollo
555,https://t.me/bankrollo,"Акционеры Газпрома могут объявить о решении по дивидендам до полудня. На открытие торгов акции компании снижались на 16%, а затем отыгрались. @bankrollo"
556,https://t.me/bankrollo,"В Туве власти предоставят семье каждого мобилизованного по живому барану, сообщила пресс-служба регионального правительства. Им также передадут мешки картошки, дрова и уголь, отметили власти. @bankrollo"
557,https://t.me/bankrollo,"По данным ФСБ на 26 сентября, с момента объявления мобилизации Россию покинули более 261 тыс. человек — в среднем по 40 тыс. человек в сутки. 

Примерно половина въехавших в страны СНГ россиян не задерживаются в них, а вылетают в другие страны. @bankrollo"
558,https://t.me/bankrollo,"В России после объявления частичной мобилизации резко вырос спрос, а за ним и цены на частные самолёты. Например, в компании ATM JET говорят, что количество бронирований увеличилось в 10 раз. В основном джеты арендуют обеспеченные молодые люди и IT-компании. Главные направления — Ереван, Стамбул, Дубай, Алма-Ата. @bankrollo"
559,https://t.me/bankrollo,"СВО и санкции приведут к падению экономики в 63 регионах России, говорится в прогнозе Минэкономразвития. Спад ожидается в первую очередь в приграничных с Украиной областях — Белгородской, Курской, Воронежской, Брянской и Ростовской, говорит директор Центра региональной политики РАНХиГС Владимир Климанов. Также он указывает на проблемы металлургических регионов— в Липецкой, Вологодской, Курской и Челябинской областях. @bankrollo"
560,https://t.me/bankrollo,"МИД Узбекистана заявил, что россиян не будут принудительно депортировать из страны. @bankrollo"
561,https://t.me/bankrollo,"В российских университетах сократилось число кафедр, которые открывали иностранные IT-компании. Их программы охватывали до 30% студентов технических факультетов. @bankrollo"
562,https://t.me/bankrollo,"Криптобиржа Binance запустила пул для майнинга Ethereum. После обновления сети «эфира» в середине сентября его майнинг стал невозможен, но криптоэнтузиасты успели создать PoW-хардфорк монеты, т.е. копию её предыдущей версии с возможностью майнинга. Монету назвали Ethereum PoW (ETHW), Binance не исключала возможность её листинга. @bankrollo"
563,https://t.me/bankrollo,"Дефицит бюджета по итогам года скорее всего превысит 1,3 трлн руб., рассказал глава Минфина Антон Силуанов. Для его пополнения будут внедряться «налоговые новации», в первую очередь, речь идет о сверхдоходах экспортеров нефти и газа от роста цен на глобальных рынках, отметил министр. Он также пообещал, что для обычных граждан налоги в ближайшие три года расти не будут. @bankrollo"
564,https://t.me/bankrollo,Путин подписал указ о признании Херсонской области и Запорожской области независимыми территориями. @bankrollo
565,https://t.me/bankrollo,"После триумфального IPO финансового директора Porsche спросили о том, не собирается ли концерн снабжать культовую модель 1964 года электрическим двигателем, учитывая текущие тренды автопрома. Лутц Мешке ответил, что серия 911 останется с ревущим двигателем настолько долго, насколько сможет. «Это ядро, это сердце и душа нашей компании», — заявил Мешке в интервью изданию Bloomberg. @bankrollo"
566,https://t.me/bankrollo,"Частичная мобилизация негативно скажется на параллельном импорте. Особенно остро дефицит ударит по товарам, которые сложно привозить и декларировать: телевизорам, смартфонам, ноутбукам и химии. 

Параллельным импортом в основном занимаются небольшие компании-посредники и ИП. Сейчас они столкнуться с дефицитом кадров и обрушением только что сложившихся цепочек логистики, после введения ответных мер на частичную мобилизацию. @bankrollo"
567,https://t.me/bankrollo,"Российские компании начали добавлять в вакансии отсрочку от мобилизации в качестве бонуса. Коммерсант обнаружил уже больше 150 таких должностей на HH. В основном это IT-фирмы, силовые структуры и предприятия, связанные с оборонкой. Также на технические специальности стали чаще нанимать девушек. @bankrollo"
568,https://t.me/bankrollo,"Прокуратура США обвинила Олега Дерипаску в нарушении санкций. Бизнесмену грозит до 20 лет лишения свободы в США. 

По версии Вашингтона, бизнесмен через подчиненных организовывал сделки с имуществом в США, а также визит и роды в Соединенных Штатах для Екатерины Ворониной, которую Минюст США назвал подругой бизнесмена и матерью его ребенка. @bankrollo"
569,https://t.me/bankrollo,"Автопроизводитель Porsche вышел на IPO с оценкой в €75 млрд, что является четвертым крупнейшим выходом на биржу в истории Европы.

Газета Financial Times привела полный список крупнейших IPO в истории Старого Света, в котором фигурируют две российские компании — Газпром и ВТБ. @bankrollo"
570,https://t.me/bankrollo,Оператор «Турецкого потока»__ __сообщил о досрочном отзыве экспортной лицензии в результате введения новых санкций ЕС от 18 сентября 2022 года. Снабжение газом Турции и Европы не пострадает. Оператор уже подал заявку на возобновление действия экспортной лицензии. @bankrollo
571,https://t.me/bankrollo,"На прошлой неделе Норвегия предупредила об обнаружении беспилотников возле своих нефтегазовых месторождений в Северном море, а позже об этом же сообщила французская нефтегазовая компания Total. Сегодня стало известно о беспилотнике рядом с датским нефтегазовым месторождением Halfdan B, который находится в более чем 200 км от берега. Вероятность того, что это могли быть гражданские дроны — нулевая. @bankrollo"
572,https://t.me/bankrollo,"Кредиты погибших в боевых действиях или ставших инвалидами первой группы будут аннулированы, в том числе для членов их семей. За это тоже заплатят банки, сообщает правительственный портал Объясняем.рф. @bankrollo"
573,https://t.me/bankrollo,Главная интрига завтрашнего дня. [@banki_oil](https://t.me/+T3__QdihE48uQ-k_)
574,https://t.me/bankrollo,"Глава Дагестана назвал дебилами работников администрации Дербента, которые распорядились призывать всех мужчин в военкоматы через громкоговорители. Ранее он обвинил спецслужбы Украины в подготовке протестов в регионе против частичной мобилизации. @bankrollo"
575,https://t.me/bankrollo,"Еврокомиссия подаст в суд на Мальту из-за программы «золотых паспортов». Предоставление гражданства ЕС в обмен на стабильную сумму или инвестиции не соответствует принципам альянса. 

Россияне активно пользуются программой: в 2019 году из более чем 3 тысяч человек, подавших на «золотой паспорт» минимум 300 — из стран бывшего СССР. @bankrollo"
576,https://t.me/bankrollo,"Посольство Италии в России рекомендует соотечественникам покинуть страну, если их пребывание не представляет крайней необходимости. @bankrollo"
577,https://t.me/bankrollo,Губернатор Магаданской области Сергей Носов потребовал отправить в армию топ-менеджера золотодобывающей компании «Купол Майнинг Сервис». Менеджер отказался участвовать в мобилизации своих подчиненных. @bankrollo
578,https://t.me/bankrollo,"Радослав Сикорский удалил пост, в котором он благодарит США на фоне фотографии аварии Северного потока. Напомним, сегодня НАТО заявило, что за атаку на значимую инфраструктуру стран альянса последует решительный ответ. @bankrollo"
